Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Quận 1, Hồ Chí Minh, Việt Nam",03/03/2020,35,25.6,29.2,,35.7,0,,,21.3,113.35,,10.2,39.2,58.29,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/04/2020,34,25.9,28.9,,36,0,,,21.6,132.96,,10.3,39.6,62.06,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/05/2020,34,25.9,29.1,,35.4,0,,,22,137.08,,10.3,41.4,61.71,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/06/2020,34.1,26,28.7,,35.2,0,,,15.8,132.79,,10.3,42.3,62.99,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/07/2020,34.2,25.5,28.6,,36.5,0,,,19.5,145.35,,10,31.1,69.37,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/08/2020,34.4,26,29.4,,38.8,0,,,15.1,207.75,,10.3,39.3,71.18,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/09/2020,34.6,27,29.6,,40.6,0,,,16.6,186.48,,10.3,49.5,77,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/10/2020,35,27,29.8,,40.1,0,,,18.2,156.27,,10.1,56.5,75.73,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/11/2020,33,26.9,29.2,,38.1,0,,,20,146.25,,10,48.8,71.15,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/12/2020,36,26,30.1,,37.7,0,,,19.6,137.88,,10.3,36.2,58.76,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/13/2020,34.4,25.6,29.4,,38.3,0,,,19.9,153.09,,10.3,40.3,68.12,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/14/2020,34,26.9,29.4,,37.2,0,,,20.1,139.63,27.7,10.4,45.4,65.8,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/15/2020,36.4,26.4,30.4,,37.9,0,,,21.9,137.75,,10.3,28.5,56.26,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/16/2020,36.6,25.6,30.1,,37.5,0,,,20.5,112.78,,10.1,31.6,56.53,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/17/2020,35.9,26.4,30.1,,37.2,0,,,17.4,127.79,27.7,10.1,38.3,57.41,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/18/2020,34.9,26,29.6,,36.5,0,,,20,143.79,,10.2,35,64.81,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/19/2020,34.6,26.9,29.6,,36.4,0,,,19.2,146.88,,10.3,40.5,64.42,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/20/2020,34.3,26,29.4,,35,0,,,22,144.42,,10.3,31.3,60.49,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/21/2020,34.8,26,29.3,,36.9,0,,,20.7,139.33,,10.3,44.3,68.22,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/22/2020,34,26,29.2,,37.3,0,,,18.9,142.83,,10.2,47.9,69.14,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/23/2020,34,26.9,29.3,,36.5,0,,,21.6,145.88,,10.3,41.6,68.15,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/24/2020,34,26,29.1,,35.7,0,,,18.2,140.42,,10.3,31.7,65.45,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/25/2020,34.8,26.9,29.7,,38.3,0,,,22.3,136.88,,10.3,41.8,68.02,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/26/2020,34.4,26.9,29.7,,37.3,0,,,22.6,140.38,,10.3,31.6,66.87,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/27/2020,34,26,29.3,,37.5,0,,,18.4,145.29,,10.3,45,69.69,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/28/2020,33,26.9,29.2,,37,0,,,14.8,155.57,,10.3,48.1,69.28,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/29/2020,35.2,27,29.8,,37.2,0,,,19.2,145.71,,10.3,32.4,65.16,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/30/2020,35,26.9,30,,38.5,0,,,16.2,147.58,,10.3,46.7,69.65,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",03/31/2020,35.4,27,30.2,,39,0,,,18,150.77,,10.3,58.3,69.62,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/01/2020,35,27.4,30.5,,40.6,0,,,20.5,147.04,,10.3,40.6,68.78,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/02/2020,35.6,27,30.6,,38.4,0,,,22.3,136.42,,10.3,42.6,62.36,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/03/2020,36.7,27.5,31,,38.4,0,,,22.9,134.17,,10.3,29.9,58.4,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/04/2020,35.8,27.4,30.9,,40,0,,,21.6,127.71,,10.3,33.7,62.49,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/05/2020,37.6,27,31.3,,37.5,0,,,24.1,125.83,37.1,10.3,27.4,56.03,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/06/2020,35,27.4,30.5,,37.7,0,,,19.6,139.54,,10.3,43.3,64.75,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/07/2020,33.6,27.9,30,,37.8,0,,,22.3,150.38,,10.3,41.2,67.08,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/08/2020,34.2,27.4,29.7,,40.3,0,,,18.4,142,,10.2,65.3,73.15,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/09/2020,34.9,26.4,29.6,,40.1,0,,,22,110.54,,9.3,64.1,74.81,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/10/2020,34.5,26.9,29.3,,39,0,,,17.8,124.65,,9.8,48.5,75.82,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/11/2020,33,27,29.7,,38.1,0,,,17.3,140.13,,10.3,43.1,71.37,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/12/2020,33.9,27.9,29.8,,39.4,0.6,,,20,134.09,,10,47.9,73.75,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",04/13/2020,31,26,28.2,,35.4,0,,,14.8,148.67,,8.8,59.3,81.21,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/14/2020,34.4,26,28.7,,36.8,0,,,21.8,138.83,46.4,7.3,57.9,78.01,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/15/2020,34.2,25,29,,38.9,0,,,16.6,205.2,,8.6,56.4,73.7,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/16/2020,34.6,26,30,,37.7,0,,,19.6,128.96,,9.7,45.2,65.39,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/17/2020,34.8,27,30.1,,39.6,0,,,23.1,138.58,,10.4,41.5,68.57,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/18/2020,35,26,30,,39.6,0,,,15.7,129.96,,10.2,42,71.02,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/19/2020,35.3,27.4,30.5,,41.3,0,,,17.7,155.33,,10.3,41.2,70.54,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/20/2020,35.6,27.9,30.7,,41.4,0,,,19.6,143.7,,10.3,38.4,69.04,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/21/2020,36.4,27,30.8,,41.3,0,,,21.6,138.41,,10.3,37.7,68.75,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/22/2020,34.9,27,30.9,,39.8,0,,,17.7,143.52,,10.3,52.4,71.54,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/23/2020,37,28.9,31.9,,42,0,,,22.3,137.29,33.5,10.3,51,64.44,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/24/2020,36.7,28,30.5,,40.6,17,,,17.8,145.27,,10.1,44.8,67.84,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",04/25/2020,36.6,26,29.1,,39.1,0.1,,,26.4,160.65,46.4,9.8,45.7,73.44,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",04/26/2020,35,25,28.5,,40.1,9.2,,,20.8,189.16,,9.9,50.6,77.61,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",04/27/2020,35,25,28.8,,38.3,0.1,,,25.5,201.4,,8.4,48.4,75.4,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",04/28/2020,36,25.6,29.6,,39.5,0,,,14.1,178.6,,9.6,51.8,70.67,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/29/2020,36.4,26,30.8,,37.9,0,,,20.5,113.75,,10.3,47.4,58.55,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",04/30/2020,36.3,26.6,31.1,,39.4,0,,,22.7,132.09,,10.3,40,59.23,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/01/2020,36.2,27,30.8,,38.5,0,,,22.3,131.13,,10.4,34.5,61.39,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/02/2020,34.4,28,30.5,,38.3,0,,,18.4,146.17,,10,46.7,65.41,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/03/2020,35.2,27.6,30.9,,41.6,0,,,19.3,142.38,,10.1,50.2,69.74,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/04/2020,34.9,28.4,30.9,,40.7,0,,,15.8,148.59,,10.2,47.6,71.29,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/05/2020,36.4,29,31.3,,42.2,0.1,,,17.3,187.32,,10.2,58.7,69.58,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",05/06/2020,36,29,31.5,,39.9,0,,,15.5,162.54,,10.3,56.2,67.16,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/07/2020,35.4,28.8,31.5,,41.3,0,,,18.9,147.75,,10.3,49.6,69.02,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/08/2020,36,29,31.5,,41.4,0,,,17.7,171.64,,9.7,55.7,70.1,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/09/2020,36.6,28.9,31.9,,42.4,0,,,18.4,162.04,,10.3,56.7,67.81,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/10/2020,36.3,29,31.8,,41.2,0,,,19.6,158.52,,10.3,53.5,66.96,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/11/2020,35.6,29.9,31.9,,40.3,0,,,14.8,156.13,,10.3,61.7,64.22,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/12/2020,36.6,28.9,31.9,,40.7,0,,,17.6,148.9,,10.3,53.1,64.28,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/13/2020,36.6,28.9,31.7,,43.2,0,,,20.3,141.65,,10.3,44.4,66.99,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/14/2020,37,29,31.9,,40.8,0,,,21.3,123.82,,10.3,51.8,65.65,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/15/2020,36,29,31.5,,41.2,0,,,16.6,145.65,,10.3,49.6,69.19,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/16/2020,35.6,25.4,30.6,,41.9,1.2,,,14,173.64,,9.4,57.2,75.87,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",05/17/2020,35.6,29,31.1,,40.6,0,,,18.9,189.29,,10.3,47.5,68.69,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/18/2020,36.6,28.4,31.8,,40.8,0,,,22,213.55,,10.3,49.8,68.04,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/19/2020,37.2,26.4,30.5,,41.8,0.9,,,26.6,216.83,72.4,9.8,55.7,73.14,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",05/20/2020,33,27,28.9,,43.1,1.6,,,16.2,193.8,,9.7,55.3,84.97,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",05/21/2020,36,26.4,31,,42.4,0,,,17.6,210.9,,10.1,51.9,73.23,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/22/2020,35.6,28.4,30.7,,43.3,7,,,14,199.09,,9.8,53.8,76.89,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",05/23/2020,33,27.1,29.7,,41.2,0.1,,,16.9,222.7,,9.4,54.3,81.4,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",05/24/2020,34.9,26.6,29.9,,41.1,0,,,22.3,257.95,,9.7,54.6,75.67,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/25/2020,35,26,28.5,,40.6,21,,,22.3,163.11,,8.7,52.7,85.81,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",05/26/2020,36,26,31.1,,44,0,,,17.1,207.19,,9.3,44.8,72.71,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/27/2020,35.4,24.4,30,,41.8,0,,,22.8,241.35,,9.4,52.4,76.64,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/28/2020,34,27,29,,43.2,2,,,16.2,192.39,,8.7,63.5,84.52,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",05/29/2020,34.4,26.3,29.3,,41.3,0,,,18.1,165.63,,9.7,56.7,82.36,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",05/30/2020,34,25.2,28,,40.6,11,,,9.7,178.3,33.5,8.9,52.7,88.43,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",05/31/2020,33.4,26,29.4,,41.7,0.1,,,13.4,132.64,,9.3,43.7,80.4,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/01/2020,35,24.4,29.6,,43.3,0,,,19.2,188.05,37.1,9.4,60.1,77,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",06/02/2020,33,24,27.5,,40,0.3,,,23.7,173.88,,9.2,55.8,84.34,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/03/2020,34.6,25.9,28.4,,39.4,0,,,20.5,194.5,,9.2,50.9,82.76,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",06/04/2020,33,25,27.7,,39.2,4,,,16.1,239,,9.1,54,87.83,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/05/2020,33.5,25,28.4,,39.4,0,,,13.6,211.75,,8.5,51.7,82.59,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",06/06/2020,32,26,28.5,,39.7,1,,,14.4,247.52,,10,50.9,83.64,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/07/2020,35.4,26.6,30.1,,40.2,15,,,17.8,213.42,,9.5,47.3,74.36,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/08/2020,35,26,30.7,,41.3,0,,,17.6,255.67,,10.2,46.6,73.26,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",06/09/2020,34,24.8,29.7,,40.1,0,,,17.1,222.55,,9.9,52.7,77.35,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",06/10/2020,32,25,27.4,,39.5,7.3,,,23.4,209.1,,8.2,63.7,88.91,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/11/2020,32.3,25,28.8,,40.1,0.1,,,13.7,227.26,,8.6,60.3,81.41,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/12/2020,33.6,25,29.7,,39.5,0,,,20,261.58,,9.9,49.8,76.59,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",06/13/2020,35,25,28.4,,42.3,10.3,,,24.2,244.61,53.6,9.2,59.9,83.67,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/14/2020,31.4,25.4,26.9,,39.7,78.7,,,15.8,210.5,,8.6,60.3,91.82,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/15/2020,32.6,25,27.5,,39.2,6,,,15.9,195.47,,8.4,59,89.23,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/16/2020,33.4,24,28.1,,40.6,1.3,,,24.2,202.67,68.4,8.5,61,86.7,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/17/2020,33.9,25,27.7,,40.1,0.5,,,22,182.9,,8.1,48.8,88.18,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",06/18/2020,34.5,26,30,,40.8,0,,,15.8,230.26,,9.7,44.8,74.74,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",06/19/2020,34,27,29.8,,40,1,,,12.5,260.25,,9.4,54,78.12,"Rain, Partially cloudy"
