Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Quận 1, Hồ Chí Minh, Việt Nam",08/20/2003,28.1,23.1,24.6,,33.7,14,,,21.6,211.05,,10.2,91.7,96.67,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",08/21/2003,29.1,23.1,26,,37,2,,,25.2,180,,8.2,78.3,95.43,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",08/22/2003,33.1,24.1,27.8,,44,0,,,36,188,,9,51.7,87.05,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",08/23/2003,33.1,23.1,27.9,,42.3,0,,,25.2,256.32,,9.6,58.3,87.02,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",08/24/2003,33.1,23.1,27.1,,44,8.2,,,21.6,237.5,,8.7,73.3,93.05,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",08/25/2003,31.1,25.1,27.5,,40.8,4.1,,,21.6,223.91,,10.2,63.3,90.48,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",08/26/2003,33.1,25.1,29.1,,44,0,,,18,237.92,,9.8,49.2,85.31,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",08/27/2003,34.1,24.1,29.1,,43.7,0,,,14.4,282.86,,8.7,38.3,82.98,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",08/28/2003,33.1,25.1,28.9,,44,0,,,18,265.29,,10.3,54.3,84.28,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",08/29/2003,31.1,24.1,26.3,,40.8,10.9,,,18,181.18,,8.8,70,96.26,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",08/30/2003,31.1,24.1,26.3,,36.7,7.1,,,21.6,203.33,,10.6,60,89.94,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",08/31/2003,31.1,24.1,26.9,,39.3,0,,,25.2,216.82,,10.8,63.3,92.38,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",09/01/2003,33.1,24.1,28.1,,44,0.5,,,18,248.57,,10.6,55,87.88,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/02/2003,33.1,25.1,28,,42.3,4.1,,,25.2,242.08,,10,51.7,89.05,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/03/2003,32.1,24.1,28.1,,40.8,0,,,21.6,241.25,,10.8,53.3,87.49,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",09/04/2003,31.1,24.1,27.1,,37.9,0,,,28.8,230.83,,11,81.7,86.04,Overcast
"Quận 1, Hồ Chí Minh, Việt Nam",09/05/2003,33.1,24.1,27.8,,42.5,4.1,,,25.2,242.5,,11,56.7,86.67,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/06/2003,33.1,24.1,28.3,,42.3,6.1,,,25.2,250.45,,10.9,56.7,87.28,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/07/2003,32.1,25.1,27.9,,40.8,5,,,25.2,249.13,,10.9,73.3,90.63,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/08/2003,32.1,25.1,27.3,,40.8,6.1,,,25.2,227.92,,10.7,80,93.75,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",09/09/2003,31.1,24.1,26.6,,39.3,2.5,,,25.2,218.64,,11,86.4,93.38,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",09/10/2003,32.1,24.1,27.2,,40.8,0,,,32.4,225.91,,11,66.4,87.91,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",09/11/2003,33.1,24.1,27.4,,42.3,4.1,,,32.4,246.25,,11,66.7,88.84,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/12/2003,32.1,24.1,27.8,,40.8,1,,,25.2,223.64,,11,77.3,89.12,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",09/13/2003,33.1,23.1,26.9,,44,3,,,21.6,190,,10.5,83.9,89.65,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",09/14/2003,30.1,24.1,25.8,,39,5.1,,,21.6,218.89,,9.8,90,98.2,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",09/15/2003,33.1,24.1,27.9,,40.8,5.1,,,28.8,215.42,,10.8,63.3,88.2,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/16/2003,34.1,24.1,29,,43.7,0,,,18,235.83,,10.9,51.7,84.71,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",09/17/2003,33.1,24.1,28.2,,42.3,0,,,21.6,265,,10.6,54.2,85.76,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",09/18/2003,32.1,24.1,27.2,,42.5,8.1,,,18,198.5,,9.4,83.3,93.29,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",09/19/2003,31.1,24.1,26,,40.8,8.9,,,25.2,208.67,,8.9,86.7,94.48,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",09/20/2003,29.1,23.1,25.6,,37,10.4,,,18,165.56,,9.1,81.7,97.21,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",09/21/2003,30.1,24.1,25.9,,39,1,,,14.4,179.44,,11,80,95.54,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",09/22/2003,32.1,24.1,26.9,,42.5,0,,,14.4,146.92,,8.7,80.9,91.8,Overcast
"Quận 1, Hồ Chí Minh, Việt Nam",09/23/2003,33.1,24.1,27.8,,42.3,5.1,,,21.6,186.47,,8.3,65.7,86.46,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/24/2003,32.1,24.1,27.6,,40.8,2,,,28.8,184.62,,10.2,56.7,89.48,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/25/2003,33.1,24.1,26.4,,42.3,17,,,21.6,263.33,,8.9,73.3,91.89,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/26/2003,31.1,24.1,26.7,,40.8,0.8,,,18,201.67,,10.5,71.7,94.07,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/27/2003,33.1,24.1,27.5,,42.5,46,,,14.4,207.33,,10.1,62.2,90.37,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/28/2003,33.1,24.1,28.1,,44,2,,,25.2,208.89,,10.8,51.7,89.36,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/29/2003,32.1,25.1,27.3,,44.3,5.1,,,14.4,132.67,,9.2,58.7,94.53,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",09/30/2003,33.1,23.1,26,,44,53,,,18,190,,8.9,79.1,94.72,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",10/01/2003,32.1,24.1,26.3,,40.8,27.9,,,14.4,158.57,,8.2,62.2,93.94,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/02/2003,32.1,23.1,26.9,,40.8,2,,,18,149.09,,7.5,60.8,91.05,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/03/2003,31.1,24.1,26.9,,40.8,7.9,,,7.2,204.17,,7.7,69.1,94.93,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/04/2003,31.1,24.1,27.2,,39.3,1,,,25.2,148.18,,10.6,57,93.76,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/05/2003,32.1,24.1,27.6,,42.6,1,,,18,125.24,,10.3,51.7,91.34,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/06/2003,31.1,24.1,27.1,,40.8,0,,,18,97.89,,9.5,56.1,94.41,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",10/07/2003,33.1,24.1,27.6,,42.5,23.9,,,18,82.78,,9.7,55.2,89.9,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/08/2003,32.1,24.1,26.6,,42.5,27.9,,,36,163.13,,7.2,59.2,95.74,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/09/2003,31.1,24.1,26.4,,40.8,13,,,14.4,113.85,,6.3,64.2,96.5,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/10/2003,32.1,23.1,27.4,,42.5,7.9,,,10.8,185.45,,7.1,50,93.62,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/11/2003,33.1,24.1,28.2,,40.8,0,,,10.8,177.14,,8,56.7,88.77,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",10/12/2003,33.1,24.1,27.7,,44,14,,,14.4,166.92,,8.8,69.1,91.19,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/13/2003,31.1,24.1,26.9,,40.8,16,,,10.8,123.85,,8.4,67.1,94.4,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/14/2003,32.1,23.1,27.8,,42.5,0,,,25.2,99.44,,10.4,59.1,88.26,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",10/15/2003,30.1,24.1,25.8,,37.6,35.1,,,21.6,139.33,,9.7,86.5,95.6,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",10/16/2003,29.1,23.1,25.5,,37,0.5,,,10.8,116.67,,9.7,68.6,97.21,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/17/2003,32.1,24.1,27.2,,40.8,22.1,,,10.8,185.83,,10.3,75,91.3,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/18/2003,31.1,24.1,25.7,,40.8,0.5,,,25.2,247.86,,8.8,85,96.29,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",10/19/2003,31.1,24.1,25.6,,40.8,7.6,,,10.8,287.86,,8.5,85,97.11,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",10/20/2003,31.1,23.1,26.2,,40.8,15,,,14.4,256.67,,9,83.3,96.06,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",10/21/2003,29.1,23.1,25.7,,37,34,,,18,156.5,,10.1,88.2,95.81,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",10/22/2003,28.1,23.1,25.1,,34.7,0,,,14.4,122.63,,9.6,90,98.72,Overcast
"Quận 1, Hồ Chí Minh, Việt Nam",10/23/2003,32.1,23.1,25.8,,39.3,18,,,14.4,112.94,,7.9,75.2,92.74,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",10/24/2003,32.1,22.1,26.1,,40.8,0,,,14.4,195,,8.5,74.8,93.33,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",10/25/2003,29.1,22.1,25.4,,35.8,7.1,,,18,212.5,,9,78.3,96.09,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",10/26/2003,31.1,22.1,25.7,,39.3,10.9,,,25.2,127.69,,7.8,50,91.09,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",10/27/2003,32.1,22.1,26.9,,36.9,0,,,10.8,214.17,,9.1,45,84.87,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",10/28/2003,32.1,23.1,27.3,,39.3,0,,,14.4,102.31,,8.5,57.5,89.54,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",10/29/2003,33.1,23.1,27.9,,39.3,0,,,10.8,137.86,,10.5,46.5,83.58,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",10/30/2003,33.1,24.1,27.9,,42.3,0,,,18,153.5,,10.5,55.5,84.69,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",10/31/2003,32.1,24.1,27.4,,38,0,,,14.4,180,,10.3,63.9,88.93,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/01/2003,32.1,24.1,26.7,,40.8,13,,,14.4,194.12,,8.7,50,93.95,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",11/02/2003,32.1,24.1,27.7,,40.8,0,,,10.8,157.06,,9.8,57.8,89.85,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/03/2003,32.1,23.1,28.1,,40.8,0,,,14.4,142.94,,9.9,65.8,85.76,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/04/2003,32.1,24.1,27.6,,42.5,1,,,14.4,106,,10.5,48.3,87.59,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",11/05/2003,33.1,23.1,27.6,,38.2,0,,,10.8,145.83,,9.8,39.6,79.97,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/06/2003,32.1,24.1,27.9,,38,0,,,10.8,155,,4.8,57.5,85.76,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/07/2003,32.1,23.1,27.7,,40.8,14,,,10.8,117.69,,7.7,63.3,88.28,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",11/08/2003,33.1,24.1,27.8,,42.3,0,,,14.4,155.38,,9,47.5,90.02,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/09/2003,33.1,24.1,28.5,,40.7,0,,,14.4,150,,9.9,50,83.06,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/10/2003,33.1,24.1,27.8,,44,11.9,,,14.4,220.71,,9.9,51.7,91.38,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",11/11/2003,31.1,23.1,26.7,,39.3,0,,,14.4,207.06,,10.1,56.7,92.5,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/12/2003,28.1,23.1,24.8,,33.7,4.1,,,14.4,169.09,,10.3,76.7,97.9,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",11/13/2003,26.1,23.1,24.1,,,1,,,18,121.36,,10.5,82.5,99.76,"Rain, Overcast"
"Quận 1, Hồ Chí Minh, Việt Nam",11/14/2003,33.1,23.1,27,,44,0,,,18,248.57,,9.8,53.3,90.39,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/15/2003,31.1,25.1,27.8,,40.8,0,,,14.4,202.67,,8.8,53.3,92.24,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/16/2003,32.1,23.1,27.3,,36.9,0,,,14.4,248.95,,8.7,49.2,85.67,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/17/2003,32.1,22.1,27,,38,0,,,10.8,280.59,,8.7,52.6,84.16,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/18/2003,31.1,23.1,27.3,,39.3,0,,,14.4,135.29,,8.3,49.2,87.3,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/19/2003,33.1,24.1,28.2,,39.4,0,,,14.4,136.19,,10.5,53.3,82.89,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/20/2003,32.1,23.1,27.9,,39.3,0,,,10.8,173.85,,7.1,52.6,86.87,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/21/2003,32.1,23.1,26.7,,40.8,9.9,,,25.2,133.64,,8.5,60,93.36,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",11/22/2003,31.1,23.1,26.2,,37.9,0.5,,,14.4,211.88,,9.7,67.4,91.53,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",11/23/2003,33.1,22.1,27.2,,39.3,0,,,10.8,228.57,,9.4,55,84.41,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/24/2003,33.1,23.1,26.8,,39.4,18,,,10.8,182.5,,9.7,56.7,91.67,"Rain, Partially cloudy"
"Quận 1, Hồ Chí Minh, Việt Nam",11/25/2003,33.1,23.1,28.1,,42.3,0,,,10.8,198.24,,9.7,43.3,86.94,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/26/2003,34.1,24.1,28.7,,38,0,,,14.4,90,,9.9,52.5,80.73,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/27/2003,33.1,23.1,28.1,,37.1,0,,,18,116.36,,10.3,48.3,76.57,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/28/2003,32.1,21.1,26.1,,35.9,0,,,10.8,181.36,,9.2,44.2,76.69,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/29/2003,32.1,21.1,26.1,,35.9,0,,,10.8,178.5,,9.3,34.6,81.3,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",11/30/2003,31.1,21.1,25.9,,34.7,0,,,7.2,206.43,,7.9,38.3,81.55,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",12/01/2003,31.1,21.1,25.6,,35.6,0,,,10.8,216.67,,7.1,45.5,85.48,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",12/02/2003,31.1,21.1,26.1,,33.8,0,,,10.8,159.33,,9.1,40.4,77.38,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",12/03/2003,32.1,21.1,25.9,,33,0,,,14.4,222.67,,10.2,45.7,77.31,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",12/04/2003,30.1,23.1,26.2,,32.6,0,,,10.8,180,,9.4,74.3,80.9,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",12/05/2003,31.1,22.1,26.6,,34.7,0,,,10.8,128.46,,8.9,50,79.17,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",12/06/2003,32.1,22.1,26.7,,35,0,,,10.8,124.67,,9.7,45,78.47,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",12/07/2003,33.1,22.1,27,,35.4,0,,,10.8,153.75,,10.5,39.2,73.95,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",12/08/2003,33.1,22.1,27.4,,35.9,0,,,14.4,179.38,,9.8,50,75.98,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",12/09/2003,32.1,24.1,26.8,,36.9,0,,,25.2,89.05,,9.6,76.7,87.57,Overcast
"Quận 1, Hồ Chí Minh, Việt Nam",12/10/2003,32.1,24.1,27.4,,36.9,0,,,14.4,135.83,,10.7,63.3,85.04,Partially cloudy
"Quận 1, Hồ Chí Minh, Việt Nam",12/11/2003,31.1,23.1,26.6,,36.7,0,,,14.4,176.36,,9.2,71.7,86.4,Partially cloudy
